sgRNA_target	locus	Gene name	Product	condition	wmean_fitness	sd_fitness	p_fitness_adj	comb_score
slr0109	slr0109	slr0109	unknown protein	BG11_Control	-0.05632448591603925	0.11157622390097711	0.8301480335837385	0.004553522451308184
slr0109	slr0109	slr0109	unknown protein	BG11_Lys	-0.14032271045109895	0.2712196310705444	1	-0
slr0110	slr0110	slr0110	hypothetical protein	BG11_Control	-0.12985809224706174	0.20413423744426717	1	-0
slr0110	slr0110	slr0110	hypothetical protein	BG11_Lys	-0.34993826458715416	0.3461905731132863	0.8781329755906027	0.01975041555103407
slr0111	slr0111	slr0111	unknown protein	BG11_Control	0.16257138069034416	0.2526819045111273	1	-0
slr0111	slr0111	slr0111	unknown protein	BG11_Lys	-0.27893389591770174	0.30357869288346195	0.8008461931963509	0.02690342097555018
slr0112	slr0112	slr0112	unknown protein	BG11_Control	-0.015241533614748604	0.3199297016729652	1	-0
slr0112	slr0112	slr0112	unknown protein	BG11_Lys	-0.08893326472970473	0.2855369096843497	0.8781329755906027	0.005019368021368042
slr0114	slr0114	slr0114	putative PP2C-type protein phosphatase	BG11_Control	-0.3724157709858068	0.15740116881306732	0.39064774381368267	0.1520255846366357
slr0114	slr0114	slr0114	putative PP2C-type protein phosphatase	BG11_Lys	-0.14776367642692756	0.0770682101670333	0.3494466145833333	0.06747172619087068
slr0115	slr0115	rpaA;  ycf27	response regulator for energy transfer from phy cobilisomes to photosystems	BG11_Control	-0.5718927447237783	0.26243911183449914	0.39064774381368267	0.23345501356170043
slr0115	slr0115	rpaA;  ycf27	response regulator for energy transfer from phy cobilisomes to photosystems	BG11_Lys	-0.31577421272783535	0.32518140369671505	0.6756671701913397	0.053765985469127565
slr0116	slr0116	pcyA	phycocyanobilin:ferredoxin oxidoreductase	BG11_Control	0.0930313568575743	0.1824041833621332	0.46665797252651714	0.03079350100520744
slr0116	slr0116	pcyA	phycocyanobilin:ferredoxin oxidoreductase	BG11_Lys	-1.6237018947009365	1.0624211539780388	0.546885613367749	0.4255779515575842
slr0120	slr0120	slr0120	probable tRNA/rRNA methyltransferase	BG11_Control	0.18388443590676065	0.15690152425807635	0.7097614513910928	0.027378110827488426
slr0120	slr0120	slr0120	probable tRNA/rRNA methyltransferase	BG11_Lys	0.036558407474510064	0.08646833429639529	0.9768928151425212	3.7118060162263087e-4
slr0121	slr0121	slr0121	hypothetical protein	BG11_Control	0.46566489093949587	0.15610289601741528	0.39064774381368267	0.19009124426293447
slr0121	slr0121	slr0121	hypothetical protein	BG11_Lys	-0.5160830517601507	0.29811756691717267	0.4446239231278993	0.18166493642352957
slr0142	slr0142	slr0142	hypothetical protein	BG11_Control	-0.0025943757366497294	0.16044357658125744	0.9741107326334599	2.9554276461827073e-5
slr0142	slr0142	slr0142	hypothetical protein	BG11_Lys	0.035753222569429824	0.23103263990316006	1	-0
slr0143	slr0143	hat	WD-repeat protein;  Hat protein;  involved in the control of a high-affinity transport system for inorgani c carbon	BG11_Control	0.35979829374315747	0.36466966526849015	0.7097614513910928	0.05356950148100727
slr0143	slr0143	hat	WD-repeat protein;  Hat protein;  involved in the control of a high-affinity transport system for inorgani c carbon	BG11_Lys	0.2488128408169759	0.21137662181398736	0.546885613367749	0.06521471672952332
slr0144	slr0144	slr0144	hypothetical protein	BG11_Control	0.14497232758696874	0.3787484472636011	0.9741107326334599	0.0016514771504734813
slr0144	slr0144	slr0144	hypothetical protein	BG11_Lys	0.19490614104462994	0.16159287501724104	0.6756671701913397	0.03318611946404056
slr0145	slr0145	slr0145	unknown protein	BG11_Control	0.2637058038353584	0.12821054671433793	0.39064774381368267	0.10764858022533157
slr0145	slr0145	slr0145	unknown protein	BG11_Lys	0.22053747552577907	0.1345465872461961	0.3494466145833333	0.10070163739367788
slr0146	slr0146	slr0146	hypothetical protein	BG11_Control	0.378466101515092	0.27310069150602645	0.39064774381368267	0.15449541837521422
slr0146	slr0146	slr0146	hypothetical protein	BG11_Lys	0.20180782685310725	0.188155827931035	0.4446239231278993	0.071037802752877
slr0147	slr0147	slr0147	hypothetical protein	BG11_Control	-0.030269718727699166	0.09246170277904407	0.9741107326334599	3.448226959042621e-4
slr0147	slr0147	slr0147	hypothetical protein	BG11_Lys	0.43926111048378835	0.20600414471529507	0.3494466145833333	0.200575040426234
slr0148	slr0148	slr0148	hypothetical protein	BG11_Control	0.23218858465211067	0.20447535374728096	0.5820741758241759	0.05456934847915793
slr0148	slr0148	slr0148	hypothetical protein	BG11_Lys	0.23649545806876002	0.15791689093625805	0.4446239231278993	0.0832480977780332
slr0149	slr0149	slr0149	hypothetical protein	BG11_Control	0.18278974694114514	0.199903921674083	0.7097614513910928	0.027215125223652728
slr0149	slr0149	slr0149	hypothetical protein	BG11_Lys	0.1991292499217136	0.09738262348124822	0.3494466145833333	0.09092623134587151
slr0151	slr0151	slr0151	unknown protein	BG11_Control	-0.1323894915682714	0.40722579213483157	1	-0
slr0151	slr0151	slr0151	unknown protein	BG11_Lys	-0.138898176929951	0.5229218919055607	1	-0
slr0152	slr0152	slr0152	serine/threonine protein kinase	BG11_Control	0.22002118961194217	0.24372826438464562	0.8301480335837385	0.017787493491817484
slr0152	slr0152	slr0152	serine/threonine protein kinase	BG11_Lys	-0.33411553993218535	0.3507995071814036	0.8781329755906027	0.018857385497707636
slr0157	slr0157	slr0157	unknown protein	BG11_Control	-0.18094925049112454	0.26637302006994173	1	-0
slr0157	slr0157	slr0157	unknown protein	BG11_Lys	0.21748750333982544	0.14495491322917733	0.6756671701913397	0.037030984396323754
slr0168	slr0168	slr0168	unknown protein	BG11_Control	-0.18392139683876066	0.29364276525950733	0.8957777036048065	0.008791397079713879
slr0168	slr0168	slr0168	unknown protein	BG11_Lys	0.003516718954624079	0.23000109122583776	1	-0
slr0169	slr0169	slr0169	hypothetical protein	BG11_Control	0.2817642773088488	0.24423366302426203	0.8957777036048065	0.01346826246036136
slr0169	slr0169	slr0169	hypothetical protein	BG11_Lys	-0.015918046738516534	0.25043399891338647	0.9768928151425212	1.616172741982631e-4
slr0179	slr0179	slr0179	hypothetical protein	BG11_Control	-0.49291918848038596	0.5018238885741862	0.8301480335837385	0.039849783889228316
slr0179	slr0179	slr0179	hypothetical protein	BG11_Lys	0.2918611380022984	0.3759597227601629	0.8781329755906027	0.016472559139949224
slr0181	slr0181	recO	hypothetical protein	BG11_Control	0.06103075060571402	0.1969249075004445	1	-0
slr0181	slr0181	recO	hypothetical protein	BG11_Lys	-0.0461384118528217	0.03596851118186834	0.4446239231278993	0.016241051953438074
slr0184	slr0184	slr0184	unknown protein	BG11_Control	-0.7250124435365993	0.3726025242662627	0.39064774381368267	0.29596072235535903
slr0184	slr0184	slr0184	unknown protein	BG11_Lys	-0.8300424904267798	0.6248967291943609	0.8008461931963509	0.08005833236608288
slr0192	slr0192	slr0192	hypothetical protein	BG11_Control	0.0725951898372838	0.1399910581807302	1	-0
slr0192	slr0192	slr0192	hypothetical protein	BG11_Lys	0.09392250691403099	0.07300517477262523	0.6756671701913397	0.015991920614227797
slr0193	slr0193	rbp3	RNA-binding protein	BG11_Control	-0.9950564219693633	0.5145522714447565	0.39064774381368267	0.406196638493316
slr0193	slr0193	rbp3	RNA-binding protein	BG11_Lys	-1.2859282836150316	0.5567789655549644	0.3494466145833333	0.5871794960115001
slr0195	slr0195	slr0195	hypothetical protein	BG11_Control	0.0788768251335083	0.13063485287052853	0.9741107326334599	8.985388906840621e-4
slr0195	slr0195	slr0195	hypothetical protein	BG11_Lys	0.5592541694839809	0.32757474523936797	0.3494466145833333	0.2553661705431792
slr0196	slr0196	slr0196	unknown protein	BG11_Control	0.03719305316669451	0.12909413916404572	1	-0
slr0196	slr0196	slr0196	unknown protein	BG11_Lys	0.2722964538514209	0.39248571012816413	0.8781329755906027	0.015368333963087141
slr0197	slr0197	comA	competence protein	BG11_Control	-0.3382550747535804	0.259545929238698	0.7097614513910928	0.05036198348651772
slr0197	slr0197	comA	competence protein	BG11_Lys	0.17578287040283	0.25949976265696495	1	-0
slr0199	slr0199	slr0199	hypothetical protein	BG11_Control	-0.09842670449437926	0.28369834648520376	0.9741107326334599	0.0011212446966567438
slr0199	slr0199	slr0199	hypothetical protein	BG11_Lys	0.15851553933766305	0.22120158893161293	0.6756671701913397	0.026989994246317487
slr0204	slr0204	ycf83	hypothetical protein YCF83	BG11_Control	-1.350148689505461	0.720215296414921	0.39064774381368267	0.5511505147194151
slr0204	slr0204	ycf83	hypothetical protein YCF83	BG11_Lys	-1.0118145609732887	0.6511602451563595	0.546885613367749	0.2652001390282668
slr0207	slr0207	slr0207	hypothetical protein	BG11_Control	-0.07284936537269102	0.5129605693414913	1	-0
slr0207	slr0207	slr0207	hypothetical protein	BG11_Lys	0.12253433788731803	0.2269158872397635	0.9768928151425212	0.0012441014912413103
slr0208	slr0208	slr0208	hypothetical protein	BG11_Control	-0.10978237736396096	0.13397738170506168	0.8301480335837385	0.00887529663084649
slr0208	slr0208	slr0208	hypothetical protein	BG11_Lys	-0.03370510557693772	0.23090158346966322	1	-0
slr0209	slr0209	slr0209	unknown protein	BG11_Control	-0.21242632470488723	0.11955765317282066	0.39064774381368267	0.08671554408124961
slr0209	slr0209	slr0209	unknown protein	BG11_Lys	0.11733237350264739	0.1519677958492899	0.9768928151425212	0.0011912855070858783
slr0210	slr0210	hik9	two-component sensor histidine kinase	BG11_Control	-0.6672626361928001	0.5920538955170574	0.8957777036048065	0.031894988250716114
slr0210	slr0210	hik9	two-component sensor histidine kinase	BG11_Lys	-0.2573679326077646	0.3599702869290437	0.9768928151425212	0.002613078376850249
slr0211	slr0211	slr0211	hypothetical protein	BG11_Control	0.2441747042314057	0.8766170164476171	0.8957777036048065	0.011671490205143905
slr0211	slr0211	slr0211	hypothetical protein	BG11_Lys	3.1199827230969173	0.21789015684883314	0.3494466145833333	1.424643898307068
slr0214	slr0214	slr0214	cytosine-specific methyltransferase(5'-CGATCG-3 ')	BG11_Control	0.04436517182437327	0.3087406972475544	0.8957777036048065	0.002120644192147643
slr0214	slr0214	slr0214	cytosine-specific methyltransferase(5'-CGATCG-3 ')	BG11_Lys	0.2847076147178293	0.233182546580803	0.3494466145833333	0.13000295261465636
slr0217	slr0217	slr0217	hypothetical protein	BG11_Control	-0.3027592713723006	0.33317717478422393	0.8957777036048065	0.014471817961083515
slr0217	slr0217	slr0217	hypothetical protein	BG11_Lys	-4.590664803509446e-4	0.3046093130158793	0.9768928151425212	4.660940783053921e-6
slr0222	slr0222	hik25	two-component hybrid sensor and regulator	BG11_Control	0.4784346340463029	0.19886391065255563	0.39064774381368267	0.19530404085404868
slr0222	slr0222	hik25	two-component hybrid sensor and regulator	BG11_Lys	0.6908060869654792	0.6868962448637304	0.8008461931963509	0.06662885809901085
slr0224	slr0224	slr0224	similar to sterol C5-desaturase	BG11_Control	0.48271435870030893	0.37814866481433274	0.7097614513910928	0.0718701783832221
slr0224	slr0224	slr0224	similar to sterol C5-desaturase	BG11_Lys	-0.061977740805523145	0.1170143240462968	0.8008461931963509	0.005977807919394948
slr0226	slr0226	slr0226	unknown protein	BG11_Control	0.16357270996585213	0.1563091797628742	0.7097614513910928	0.024353946867305652
slr0226	slr0226	slr0226	unknown protein	BG11_Lys	0.22019457786500266	0.1543881360572221	0.4446239231278993	0.0775100710093506
slr0231	slr0231	slr0231	probable DNA-3-methyladenine glycosylase	BG11_Control	0.27730387129483586	0.15343142805752327	0.39064774381368267	0.11319951097668865
slr0231	slr0231	slr0231	probable DNA-3-methyladenine glycosylase	BG11_Lys	0.08691632865243977	0.06623868316665225	0.4446239231278993	0.030595171193783563
slr0232	slr0232	slr0232	hypothetical protein	BG11_Control	-0.029787763258562146	0.33944147948132514	1	-0
slr0232	slr0232	slr0232	hypothetical protein	BG11_Lys	-0.29112830974569726	0.17826152694406536	0.546885613367749	0.07630574929200042
slr0236	slr0236	slr0236	similar to glutathione S-transferase	BG11_Control	-0.3195362065344009	0.26248518214042715	0.7097614513910928	0.04757497627656709
slr0236	slr0236	slr0236	similar to glutathione S-transferase	BG11_Lys	-0.2715906929102714	0.495417905626306	1	-0
slr0238	slr0238	slr0238	hypothetical protein	BG11_Control	0.31237011253921426	0.22213602600748444	0.7097614513910928	0.04650803379917384
slr0238	slr0238	slr0238	hypothetical protein	BG11_Lys	0.16179543374786098	0.21017574974497735	1	-0
slr0240	slr0240	slr0240	transcriptional regulator	BG11_Control	-0.2201568397379092	0.2826114533272836	1	-0
slr0240	slr0240	slr0240	transcriptional regulator	BG11_Lys	-0.5569023960616472	0.6526465772407511	1	-0
slr0241	slr0241	slr0241	hypothetical protein	BG11_Control	0.11111210390393896	0.5969898120620647	0.9741107326334599	0.0012657526011528618
slr0241	slr0241	slr0241	hypothetical protein	BG11_Lys	1.6697975336944397	2.20455518016929	0.8781329755906027	0.09424289514456154
slr0243	slr0243	slr0243	hypothetical protein	BG11_Control	-0.07214545048031845	0.23636876402262488	1	-0
slr0243	slr0243	slr0243	hypothetical protein	BG11_Lys	0.2593462004710667	0.23986597718706473	0.8008461931963509	0.025014170424598237
slr0244	slr0244	slr0244	hypothetical protein	BG11_Control	-0.10646478581063552	0.20806466812938104	0.8301480335837385	0.00860708774484162
slr0244	slr0244	slr0244	hypothetical protein	BG11_Lys	-0.25099967913137655	0.2770784102563706	0.9768928151425212	0.0025484209609521625
slr0245	slr0245	slr0245	Histone deacetylase family protein	BG11_Control	0.0704538604607264	0.18637068395895537	0.8957777036048065	0.0033676770280947855
slr0245	slr0245	slr0245	Histone deacetylase family protein	BG11_Lys	0.15681400081124067	0.12100434833315919	0.546885613367749	0.041101498654769454
slr0249	slr0249	slr0249	hypothetical protein	BG11_Control	-0.2597133051923487	0.19683111336771464	0.7097614513910928	0.03866808856261677
slr0249	slr0249	slr0249	hypothetical protein	BG11_Lys	0.1374064563040634	0.26312264564360194	1	-0
slr0250	slr0250	slr0250	hypothetical protein	BG11_Control	0.48212646711998153	0.28745055201623304	0.39064774381368267	0.19681110130941337
slr0250	slr0250	slr0250	hypothetical protein	BG11_Lys	-0.22363679613898998	0.30911742610880316	0.9768928151425212	0.0022706032967575373
slr0251	slr0251	ycf85	ATP-binding protein of ABC transporter	BG11_Control	1.7781084632175048	1.1551248928511784	0.39064774381368267	0.7258499766334899
slr0251	slr0251	ycf85	ATP-binding protein of ABC transporter	BG11_Lys	-0.745648782952959	0.5091799475591792	0.6756671701913397	0.1269595173177594
slr0252	slr0252	slr0252	probable precorrin-6x reductase	BG11_Control	0.280700723260729	0.1934046559383711	0.5820741758241759	0.06597075221814593
slr0252	slr0252	slr0252	probable precorrin-6x reductase	BG11_Lys	0.30228019905312226	0.29436528137514045	0.8008461931963509	0.02915519256253702
slr0254	slr0254	slr0254	hypothetical protein	BG11_Control	-0.3463131985111235	0.22971818967255045	0.39064774381368267	0.14137013137674914
slr0254	slr0254	slr0254	hypothetical protein	BG11_Lys	0.20447198834861402	0.17026396668702246	0.3494466145833333	0.09336582809228526
slr0262	slr0262	slr0262	unknown protein	BG11_Control	0.9073339322601659	0.4996459301737799	0.8957777036048065	0.04337033656497475
slr0262	slr0262	slr0262	unknown protein	BG11_Lys	4.8077144891012304	2.4553287241714563	0.8008461931963509	0.46370831484999925
slr0263	slr0263	slr0263	hypothetical protein	BG11_Control	0.22714427683946517	0.1850429718906781	0.8301480335837385	0.018363355607301367
slr0263	slr0263	slr0263	hypothetical protein	BG11_Lys	0.19603662903424843	0.10830730705160073	0.4446239231278993	0.0690062997200321
slr0264	slr0264	slr0264	hypothetical protein	BG11_Control	0.2489078816496062	0.14900536680261453	0.46665797252651714	0.08238883493353205
slr0264	slr0264	slr0264	hypothetical protein	BG11_Lys	0.259087159249604	0.22815697218313907	0.546885613367749	0.06790765156348406
slr0265	slr0265	slr0265	putative transposase [ISY523c: 1513158 - 151402 3]	BG11_Control	0.32108877101921657	NA	1	-0
slr0265	slr0265	slr0265	putative transposase [ISY523c: 1513158 - 151402 3]	BG11_Lys	0.031711653666031604	NA	1	-0
slr0267	slr0267	slr0267	hypothetical protein	BG11_Control	0.6102914366597076	0.3406869940795614	0.39064774381368267	0.24912992328797035
slr0267	slr0267	slr0267	hypothetical protein	BG11_Lys	-0.6169378171287722	0.3588761779760158	0.4446239231278993	0.21716653733100455
slr0269	slr0269	slr0269	hypothetical protein	BG11_Control	2.1277283332228327	1.320127405988022	0.8957777036048065	0.10170488576442534
slr0269	slr0269	slr0269	hypothetical protein	BG11_Lys	4.9597598162884955	2.600856795930143	0.8781329755906027	0.2799274252576667
slr0270	slr0270	slr0270	hypothetical protein	BG11_Control	0.18723674035671875	0.15285904334872086	0.5820741758241759	0.04400469104859811
slr0270	slr0270	slr0270	hypothetical protein	BG11_Lys	0.3006524930355424	0.16949308772460264	0.3494466145833333	0.13728368959964543
slr0271	slr0271	slr0271	unknown protein	BG11_Control	0.17779449802785025	0.09353676224795214	0.46665797252651714	0.05885021178528807
slr0271	slr0271	slr0271	unknown protein	BG11_Lys	0.17908724423800262	0.20789854143511638	0.8008461931963509	0.0172731231076617
slr0272	slr0272	slr0272	unknown protein	BG11_Control	0.18720658393632478	0.5419803901860221	0.8957777036048065	0.008948428206881527
slr0272	slr0272	slr0272	unknown protein	BG11_Lys	-0.7045094558837147	0.6121564338199051	0.9768928151425212	0.007152944062623013
slr0273	slr0273	slr0273	unknown protein	BG11_Control	-0.2848354337421901	0.42137353260096333	0.8301480335837385	0.02302736583173724
slr0273	slr0273	slr0273	unknown protein	BG11_Lys	0.1524824587988112	0.38062970331088253	1	-0
slr0280	slr0280	slr0280	hypothetical protein	BG11_Control	-0.11359053195969665	0.3192978060281608	1	-0
slr0280	slr0280	slr0280	hypothetical protein	BG11_Lys	-0.0734371480006208	0.17893793088524834	1	-0
slr0284	slr0284	slr0284	hypothetical protein	BG11_Control	0.2749354413107294	0.2964331548159005	0.8301480335837385	0.022227006324299633
slr0284	slr0284	slr0284	hypothetical protein	BG11_Lys	-0.1673976210994898	0.3491866726949259	1	-0
slr0285	slr0285	slr0285	hypothetical protein	BG11_Control	0.19134437826961875	0.057936312041447335	0.39064774381368267	0.07810958407151072
slr0285	slr0285	slr0285	hypothetical protein	BG11_Lys	0.5930584567667224	0.4432540057816796	0.4446239231278993	0.20876083118116875
slr0286	slr0286	slr0286	protein involved in functional assembly of phot osystem II	BG11_Control	0.11093850365942928	0.2396079968078896	1	-0
slr0286	slr0286	slr0286	protein involved in functional assembly of phot osystem II	BG11_Lys	0.11664867832952	0.10730621964576437	0.6756671701913397	0.01986144178740615
slr0287	slr0287	slr0287	hypothetical protein	BG11_Control	-0.3981264824156363	0.35254199096420175	0.8301480335837385	0.032186319087622754
slr0287	slr0287	slr0287	hypothetical protein	BG11_Lys	0.04098944096681094	0.1291175524429824	0.9768928151425212	4.1616925925573546e-4
slr0291	slr0291	slr0291	hypothetical protein	BG11_Control	-0.03436207530335087	0.2336462301166096	0.9741107326334599	3.9144147818341335e-4
slr0291	slr0291	slr0291	hypothetical protein	BG11_Lys	0.03789540115217684	0.21692236410961074	1	-0
slr0292	slr0292	slr0292	hypothetical protein	BG11_Control	-0.42706073211454676	0.3798225776826211	0.7097614513910928	0.06358404394719377
slr0292	slr0292	slr0292	hypothetical protein	BG11_Lys	-0.8556293635313659	0.5279082796692487	0.4446239231278993	0.30118767395653656
slr0294	slr0294	slr0294	unknown protein	BG11_Control	-0.1858236033118021	0.749554863197994	1	-0
slr0294	slr0294	slr0294	unknown protein	BG11_Lys	0.31969946532367693	0.6520665671400789	1	-0
slr0299	slr0299	slr0299	hypothetical protein	BG11_Control	-0.9873260042362466	0.5732492581953337	0.46665797252651714	0.32680620095073865
slr0299	slr0299	slr0299	hypothetical protein	BG11_Lys	-0.02395621931386503	0.17745860420234696	1	-0
slr0300	slr0300	slr0300	hypothetical protein	BG11_Control	-1.7443099954636125	0.9337823755506445	0.46665797252651714	0.5773688938121617
slr0300	slr0300	slr0300	hypothetical protein	BG11_Lys	-1.388264221538353	0.8759665141520246	0.6756671701913397	0.2363758373989643
slr0302	slr0302	slr0302	unknown protein	BG11_Control	0.671955482411433	0.44026709829499533	0.7097614513910928	0.10004583355780514
slr0302	slr0302	slr0302	unknown protein	BG11_Lys	0.1927422365290026	0.16686428943325432	0.6756671701913397	0.032817677539227416
slr0303	slr0303	slr0303	hypothetical protein	BG11_Control	0.13422544791907734	0.11546903328430785	0.5820741758241759	0.031545888671666064
slr0303	slr0303	slr0303	hypothetical protein	BG11_Lys	0.1251556305784457	0.11625583379798854	0.546885613367749	0.03280372897346595
slr0304	slr0304	slr0304	hypothetical protein	BG11_Control	0.18882711975097255	0.1036213143051471	0.39064774381368267	0.07708200219181283
slr0304	slr0304	slr0304	hypothetical protein	BG11_Lys	0.06765470457705715	0.07428995580640649	0.6756671701913397	0.011519375923021744
slr0305	slr0305	slr0305	hypothetical protein	BG11_Control	0.2917566619602256	0.1750169825366698	0.46665797252651714	0.09657183735482312
slr0305	slr0305	slr0305	hypothetical protein	BG11_Lys	0.004880991155247428	0.1065003944840063	1	-0
slr0306	slr0306	slr0306	unknown protein	BG11_Control	-8.948462365853095e-4	0.15493516055615708	1	-0
slr0306	slr0306	slr0306	unknown protein	BG11_Lys	0.31885100440975883	0.22690934827168413	0.546885613367749	0.08357196462702701
slr0309	slr0309	slr0309	probable methyltransferase	BG11_Control	0.013463059465234706	0.11454284626188789	0.8957777036048065	6.435308979870416e-4
slr0309	slr0309	slr0309	probable methyltransferase	BG11_Lys	0.22425446946606295	0.2369820999854706	0.8781329755906027	0.012656858107119999
slr0311	slr0311	hik29	two-component sensor histidine kinase	BG11_Control	0.06766658406728583	0.23231743013631637	0.9741107326334599	7.708355056290097e-4
slr0311	slr0311	hik29	two-component sensor histidine kinase	BG11_Lys	0.2123545322531583	0.23303985582926778	0.9768928151425212	0.002156053517757231
slr0312	slr0312	slr0312	two-component response regulator NarL subfamily	BG11_Control	0.08071694777209755	0.1220998432883816	1	-0
slr0312	slr0312	slr0312	two-component response regulator NarL subfamily	BG11_Lys	0.026205904052223877	0.0810231040385477	0.9768928151425212	2.660707592077561e-4
slr0313	slr0313	slr0313	hypothetical protein	BG11_Control	-0.16350532740075133	0.31457822688589365	0.9741107326334599	0.0018625989985643194
slr0313	slr0313	slr0313	hypothetical protein	BG11_Lys	0.07073680998023363	0.2112558495992837	0.9768928151425212	7.181968115989633e-4
slr0314	slr0314	slr0314	non-heme chloroperoxidase	BG11_Control	0.056763673211932666	0.134555058551674	0.8957777036048065	0.002713289478475997
slr0314	slr0314	slr0314	non-heme chloroperoxidase	BG11_Lys	0.3218562962636131	0.20495992409913671	0.4446239231278993	0.11329572517218775
slr0315	slr0315	slr0315	probable oxidoreductase	BG11_Control	0.18503544836151758	0.15483675660782698	0.7097614513910928	0.027549482299982886
slr0315	slr0315	slr0315	probable oxidoreductase	BG11_Lys	0.07562768400842175	0.0958927661369775	1	-0
slr0316	slr0316	slr0316	hypothetical protein	BG11_Control	0.16108474873620776	0.1800138189968336	0.8301480335837385	0.013022808961400279
slr0316	slr0316	slr0316	hypothetical protein	BG11_Lys	0.24456544403242428	0.18192592293123971	0.6756671701913397	0.04164146906267926
slr0317	slr0317	slr0317	hypothetical protein	BG11_Control	0.07585161880530102	0.2713546493900403	0.8301480335837385	0.006132182896668972
slr0317	slr0317	slr0317	hypothetical protein	BG11_Lys	-0.15777371441970972	0.24067673763877898	0.8781329755906027	0.008904703309584372
slr0318	slr0318	slr0318	unknown protein	BG11_Control	0.17307222496771024	0.11232249656982013	0.46665797252651714	0.05728713321547953
slr0318	slr0318	slr0318	unknown protein	BG11_Lys	-0.05305579742991947	0.2685710956041195	1	-0
slr0320	slr0320	slr0320	hypothetical protein	BG11_Control	0.1288320650397017	0.4658458565226499	0.9741107326334599	0.0014676125796058862
slr0320	slr0320	slr0320	hypothetical protein	BG11_Lys	-0.30315843038608775	0.39197180462241615	0.8008461931963509	0.029239898751388518
slr0322	slr0322	hik43	two-component hybrid sensor and regulator	BG11_Control	-0.16728172346955678	0.282360553884547	1	-0
slr0322	slr0322	hik43	two-component hybrid sensor and regulator	BG11_Lys	0.029789713913723242	0.06656560816169509	0.8008461931963509	0.0028732442556876053
slr0324	slr0324	slr0324	probable oligopeptides ABC transporter permease protein	BG11_Control	0.3763052388731634	0.25077656390377795	0.46665797252651714	0.12455752708461273
slr0324	slr0324	slr0324	probable oligopeptides ABC transporter permease protein	BG11_Lys	0.2531766149776918	0.11424249210049973	0.3494466145833333	0.11560529391777732
slr0325	slr0325	slr0325	hypothetical protein	BG11_Control	-0.060974195980639	0.23541172167956773	0.9741107326334599	6.945980181639077e-4
slr0325	slr0325	slr0325	hypothetical protein	BG11_Lys	-0.03409410593844673	0.2375332279011326	1	-0
slr0326	slr0326	slr0326	hypothetical protein	BG11_Control	0.1399383783551397	0.33893491639255985	0.9741107326334599	0.0015941320538513555
slr0326	slr0326	slr0326	hypothetical protein	BG11_Lys	1.994663646622179	1.1886723423747185	0.4446239231278993	0.7021359126483204
slr0328	slr0328	slr0328	low molecular weight phosphotyrosine protein ph osphatase	BG11_Control	0.4277298481978723	0.3197356614739794	0.5820741758241759	0.10052578242043579
slr0328	slr0328	slr0328	low molecular weight phosphotyrosine protein ph osphatase	BG11_Lys	0.06356967553528448	0.2758914124774148	1	-0
slr0333	slr0333	slr0333	unknown protein	BG11_Control	-0.4382843974446113	0.39496246212584474	0.8301480335837385	0.035432863902159474
slr0333	slr0333	slr0333	unknown protein	BG11_Lys	-0.5126317722654393	0.6545370292720003	0.8781329755906027	0.028932790584791496
slr0334	slr0334	slr0334	unknown protein	BG11_Control	-0.12682609141290682	0.14903713094750573	0.7097614513910928	0.018882831324997858
slr0334	slr0334	slr0334	unknown protein	BG11_Lys	0.17191558229800957	0.16533005164059125	0.4446239231278993	0.060515518232706046
slr0337	slr0337	slr0337	hypothetical protein	BG11_Control	-0.2734260113941839	0.37983690037463846	0.8957777036048065	0.01306969542100635
slr0337	slr0337	slr0337	hypothetical protein	BG11_Lys	0.0853040787826849	0.10443261795772879	0.546885613367749	0.022358497718282473
slr0338	slr0338	slr0338	probable oxidoreductase	BG11_Control	-1.386534705653363	1.1155617725765514	0.7097614513910928	0.20643781324040358
slr0338	slr0338	slr0338	probable oxidoreductase	BG11_Lys	-1.1953609091055728	0.460835547099803	0.3494466145833333	0.5458246973052691
slr0341	slr0341	slr0341	unknown protein	BG11_Control	0.3247997158246986	0.2256029413206404	0.5820741758241759	0.07633497101214327
slr0341	slr0341	slr0341	unknown protein	BG11_Lys	0.09556043211937537	0.21183425791937335	0.9768928151425212	9.702331456893878e-4
slr0345	slr0345	slr0345	unknown protein	BG11_Control	-0.10174153629827035	0.2010168583201372	1	-0
slr0345	slr0345	slr0345	unknown protein	BG11_Lys	0.5746336683849761	0.33122836681654905	0.4446239231278993	0.2022751734976405
slr0347	slr0347	slr0347	probable permease protein of ABC transporter	BG11_Control	0.18007866757550361	0.13333540893831838	0.46665797252651714	0.059606274898173876
slr0347	slr0347	slr0347	probable permease protein of ABC transporter	BG11_Lys	0.2431845594342482	0.1750483114595414	0.4446239231278993	0.0856027094440189
slr0348	slr0348	slr0348	hypothetical protein	BG11_Control	-0.8081714198318278	0.5708495607631466	0.7097614513910928	0.12032669644201777
slr0348	slr0348	slr0348	hypothetical protein	BG11_Lys	-0.6620633420188563	0.5101610015269313	0.546885613367749	0.1735291199802716
slr0351	slr0351	slr0351	hypothetical protein	BG11_Control	-0.26932678156543743	0.3800490563460992	1	-0
slr0351	slr0351	slr0351	hypothetical protein	BG11_Lys	-0.6130181663762496	0.3385927877140013	0.3494466145833333	0.27991584178146817
